movie,image,movie_type,annot_group,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,sum,exp_sum,intensity1,intensity2,intensity3,intensity4,intensity5,intensity_mean,intensity_sd
QuantumOfSolaceHM,quantum_70_39001_121.jpg,H,2,0.76,0.0,0.77,0.51,0.0,0.0,0.98,1.45,0.0,1.71,0.09,0.0,0.0,0.0,0.31,4.66,0.29,11.529999999999998,0.0645700955549569,1,2,1,2,3,1.8,0.7483314773547883
QuantumOfSolaceHM,quantum_62_75057_27.jpg,H,3,1.29,0.34,1.29,0.97,1.32,0.78,0.0,0.99,0.08,0.19,1.18,1.32,1.52,0.0,0.0,0.29,0.0,11.56,0.0560625895333995,4,2,7,3,5,4.2,1.7204650534085253
QuantumOfSolaceHM,quantum_65_127265_15.jpg,H,8,0.18,0.25,0.0,1.26,0.0,0.0,0.0,0.0,1.2,0.41,3.01,2.35,2.43,0.0,0.35,0.0,0.44,11.88,0.0693601100364,2,4,4,2,5,3.4,1.2
QuantumOfSolaceHM,quantum_51_12193_42.jpg,H,6,0.71,0.0,0.91,0.0,0.48,1.98,1.42,0.93,0.0,0.0,1.0,0.0,1.28,0.0,1.06,2.19,0.0,11.96,0.0603908895540253,3,4,4,2,4,3.4,0.8
QuantumOfSolaceHM,quantum_72_91209_68.jpg,H,4,0.54,0.0,0.0,1.72,1.32,1.87,0.74,0.0,0.0,0.0,1.99,3.35,0.65,0.0,0.0,0.0,0.0,12.18,0.0711116949983986,4,2,3,5,2,3.2,1.16619037896906
QuantumOfSolaceHM,quantum_77_75057_116.jpg,H,7,1.48,0.54,1.17,1.47,1.04,0.5,0.0,1.01,0.0,0.0,1.15,1.74,2.1,0.02,0.0,0.0,0.0,12.22,0.0612138999853507,4,5,4,5,2,4.0,1.095445115010332
QuantumOfSolaceHM,quantum_55_126457_54.jpg,H,7,0.66,0.0,0.0,0.09,0.87,1.35,0.66,1.44,0.83,2.98,0.75,1.47,0.6,0.61,0.0,0.0,0.0,12.31,0.0601679392552548,1,3,3,2,2,2.2,0.7483314773547882
QuantumOfSolaceHM,quantum_56_86513_9.jpg,H,3,0.91,0.44,0.15,0.31,1.12,1.69,0.0,2.31,0.99,1.95,0.48,0.15,0.1,0.1,1.03,1.04,0.07,12.84,0.0560299934584776,4,3,7,5,6,5.0,1.4142135623730951
QuantumOfSolaceHM,quantum_83_71249_86.jpg,H,4,0.63,0.0,2.67,0.09,0.78,2.29,1.33,1.01,0.0,0.16,1.38,1.27,0.0,0.86,0.0,0.23,0.21,12.91,0.0665962307963374,2,3,6,3,2,3.2,1.469693845669907
QuantumOfSolaceHM,quantum_63_91793_118.jpg,H,8,0.04,0.0,1.56,0.32,0.99,2.17,1.19,0.95,0.0,1.8,0.96,0.56,1.51,0.64,0.06,0.24,0.0,12.990000000000002,0.0655466021337713,1,4,3,3,3,2.8,0.9797958971132712
QuantumOfSolaceHM,quantum_74_71129_63.jpg,H,9,0.77,0.0,4.18,1.3,1.08,1.52,0.87,0.09,0.32,0.82,0.78,0.0,1.63,0.3,0.0,0.0,0.0,13.66,0.0804224763783249,1,2,3,2,3,2.2,0.7483314773547882
QuantumOfSolaceHM,quantum_68_55034_5.jpg,H,4,0.33,0.0,1.42,1.92,0.0,0.08,0.76,2.24,0.0,0.8,1.56,0.0,0.0,0.0,1.22,3.49,0.0,13.82,0.0675609226928843,2,4,7,3,3,3.8,1.7204650534085253
QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,0.5,0.77,0.91,1.13,1.12,1.92,1.39,0.56,0.46,0.83,1.06,0.63,1.49,0.0,0.56,0.0,0.75,14.080000000000002,0.0715286351409758,2,3,2,2,3,2.4,0.4898979485566356
QuantumOfSolaceHM,quantum_48_74329_25.jpg,H,1,0.37,0.14,1.35,0.05,1.03,0.0,1.33,1.29,0.0,2.03,1.8,1.86,1.46,0.0,0.0,0.26,1.54,14.510000000000002,0.0728751989959061,6,4,2,1,4,3.4,1.743559577416269
QuantumOfSolaceHM,quantum_76_90762_19.jpg,H,1,0.58,0.0,1.79,1.11,1.23,1.43,0.92,0.0,0.0,0.0,2.03,1.2,0.0,1.11,0.0,2.45,0.67,14.519999999999998,0.0802582126209113,1,2,4,2,4,2.6,1.2000000000000002
QuantumOfSolaceHM,quantum_82_137569_15.jpg,H,8,0.83,0.0,3.58,0.0,1.14,2.2,1.49,1.4,0.26,1.01,0.81,0.0,1.57,0.24,0.39,0.3,0.0,15.220000000000002,0.0799402759093875,2,5,3,4,5,3.8,1.16619037896906
QuantumOfSolaceHM,quantum_78_127466_34.jpg,H,7,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.53,1.11,1.25,3.9,2.2,4.58,0.0,1.22,0.0,0.99,15.890000000000002,0.1008083574816179,4,5,4,2,3,3.6,1.019803902718557
QuantumOfSolaceHM,quantum_64_74329_55.jpg,H,10,1.08,0.71,3.58,0.9,1.48,1.01,0.69,2.32,0.0,0.42,1.05,1.61,2.59,0.06,0.36,0.0,1.47,19.329999999999995,0.0979417853338804,2,5,4,4,2,3.4,1.2000000000000002
QuantumOfSolaceHM,quantum_67_52453_4.jpg,H,7,0.28,0.0,2.78,0.09,0.06,1.15,1.91,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.04,5.0,0.0,21.31,0.1581033111409171,5,5,4,5,1,4.0,1.5491933384829668
SpiderAM,spider_82_44521_63.jpg,A,9,0.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.14,0.0,0.72,0.0,1.5699999999999998,0.0077747067299138,2,4,4,2,2,2.8,0.9797958971132712
SpiderAM,spider_81_62091_27.jpg,A,8,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.16,0.63,0.0,0.0,0.0,1.61,0.0080174729011167,1,2,2,1,2,1.6,0.4898979485566356
SpiderAM,spider_9_70657_116.jpg,A,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.26,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.3100000000000005,0.0182953349620018,1,1,3,2,2,1.8,0.7483314773547883
SpiderAM,spider_20_44553_86.jpg,A,5,0.08,0.0,0.92,0.0,0.0,0.0,0.76,0.24,0.0,0.46,0.51,0.0,0.0,0.0,0.0,0.0,0.47,3.4399999999999995,0.0161113757849996,4,2,4,4,5,3.8,0.9797958971132712
SpiderAM,spider_8_91201_46.jpg,A,9,0.0,0.0,0.39,0.36,0.03,0.0,0.77,0.24,0.0,0.05,0.55,0.13,0.0,0.47,0.0,0.29,0.34,3.62,0.0166993235778342,2,2,3,2,2,2.2,0.3999999999999999
SpiderAM,spider_5_43367_30.jpg,A,4,0.88,0.0,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.54,0.87,0.3,0.37,0.17,0.0,0.24,0.0,3.68,0.018405251394551,1,3,3,5,3,3.0,1.2649110640673518
SpiderAM,spider_11_130089_36.jpg,A,10,0.3,0.0,0.13,0.84,0.44,0.0,0.0,0.89,0.0,0.0,0.26,0.89,0.0,0.0,0.0,0.0,0.0,3.75,0.0143861424555925,2,2,1,2,1,1.6,0.4898979485566356
SpiderAM,spider_18_64793_127.jpg,A,9,0.43,0.0,0.0,0.54,0.0,0.77,0.19,0.67,0.0,0.0,1.15,0.0,0.0,0.05,0.0,0.0,0.0,3.8,0.0159493139435378,2,3,5,2,3,3.0,1.095445115010332
SpiderAM,spider_7_61001_50.jpg,A,7,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.41,1.35,0.55,0.0,0.0,0.0,0.61,0.0,3.82,0.0195430039177477,2,4,2,4,2,2.8,0.9797958971132712
SpiderAM,spider_7_61001_50.jpg,A,7,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.41,1.35,0.55,0.0,0.0,0.0,0.61,0.0,3.82,0.0195430039177477,2,4,2,4,2,2.8,0.9797958971132712
SpiderAM,spider_58_61825_48.jpg,A,8,0.0,0.0,0.0,1.26,0.28,0.38,0.0,0.79,0.0,0.0,0.33,0.79,0.0,0.0,0.0,0.0,0.48,4.3100000000000005,0.0179633607057547,2,1,1,1,2,1.4,0.4898979485566356
SpiderAM,spider_15_105302_1.jpg,A,7,0.0,0.0,1.02,1.48,0.14,0.0,0.0,0.0,0.0,0.0,0.3,1.65,0.0,0.28,0.0,0.0,0.0,4.87,0.0261120459323281,5,7,4,3,3,4.4,1.4966629547095764
SpiderAM,spider_6_37150_38.jpg,A,6,2.23,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.67,5.33,0.029382244725983,1,2,3,3,2,2.2,0.7483314773547882
SpiderAM,spider_13_69753_88.jpg,A,1,0.0,0.0,0.0,0.0,0.32,1.32,0.0,1.36,0.0,0.0,1.52,0.06,1.0,0.0,0.0,0.0,0.0,5.579999999999999,0.0225207857796242,4,3,3,2,2,2.8,0.7483314773547882
SpiderAM,spider_12_125729_0.jpg,A,7,0.66,0.0,0.6,0.0,0.13,0.44,0.0,0.56,0.0,0.0,0.51,1.14,0.52,0.94,0.0,0.22,0.0,5.72,0.0261650672823543,2,6,4,2,2,3.2,1.6
SpiderAM,spider_19_103609_7.jpg,A,3,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.98,0.23,0.0,0.73,0.18,0.93,0.0,0.34,0.22,0.07,5.8,0.0194355631635588,2,2,6,2,4,3.2,1.6
SpiderAM,spider_21_50097_6.jpg,A,1,0.0,0.0,0.0,2.82,0.0,0.0,0.0,1.05,0.0,0.99,0.42,0.55,0.0,0.0,0.0,0.0,0.0,5.83,0.0277827455508682,4,2,4,1,6,3.4,1.743559577416269
SpiderAM,spider_16_18353_144.jpg,A,2,1.16,0.0,0.49,0.0,0.14,0.0,0.39,1.03,0.0,0.0,0.58,1.56,0.0,0.41,0.0,0.18,0.0,5.94,0.025530689938606,1,2,3,1,4,2.2,1.16619037896906
SpiderAM,spider_2_12969_52.jpg,A,2,0.41,0.0,0.81,0.0,0.04,0.49,0.0,0.8,0.0,0.0,0.81,1.09,0.0,0.0,0.31,1.3,0.0,6.06,0.0271259730784718,3,3,5,1,3,3.0,1.2649110640673518
SpiderAM,spider_14_14577_7.jpg,A,3,0.76,0.0,0.0,0.84,0.32,0.0,0.0,0.0,0.0,0.0,2.43,0.98,0.83,0.0,0.0,0.0,0.05,6.21,0.0340328081710692,3,2,2,3,3,2.6,0.4898979485566356
SpiderAM,spider_4_118649_86.jpg,A,8,0.32,0.44,0.0,0.61,0.0,0.56,0.25,1.21,0.46,0.12,0.0,0.51,0.0,0.13,0.6,1.02,0.0,6.23,0.0250819065166276,3,5,1,5,5,3.8,1.6
SpiderAM,spider_27_131585_79.jpg,A,1,0.0,0.0,0.0,1.4,0.64,0.0,0.34,0.0,0.0,0.0,1.24,2.6,0.0,0.0,0.0,0.0,0.34,6.5600000000000005,0.0368041577513628,4,3,2,2,3,2.8,0.7483314773547882
SpiderAM,spider_24_110721_41.jpg,A,6,0.97,0.0,0.91,0.54,0.0,0.52,0.13,1.56,0.0,0.0,1.07,0.0,0.88,0.0,0.0,0.0,0.0,6.58,0.0257636077097051,2,2,4,2,2,2.4,0.8
SpiderAM,spider_25_9235_73.jpg,A,5,0.0,0.0,0.67,0.99,0.0,0.35,0.69,0.63,0.0,0.0,0.93,0.05,0.0,0.0,0.0,2.47,0.0,6.779999999999999,0.0337981907498107,4,3,5,5,2,3.8,1.16619037896906
SpiderAM,spider_0_79617_26.jpg,A,5,0.68,1.5,0.15,0.0,0.0,0.0,0.07,1.38,0.0,0.0,0.12,0.4,0.0,0.0,0.79,0.87,0.95,6.91,0.0286672276869721,2,3,4,5,4,3.6,1.019803902718557
SpiderAM,spider_17_77794_7.jpg,A,7,0.29,0.0,1.08,0.0,0.0,0.0,0.0,1.33,0.42,1.17,0.31,0.0,0.18,0.0,0.1,1.0,1.26,7.139999999999999,0.0301443503776415,3,4,4,3,3,3.4,0.4898979485566356
SpiderAM,spider_35_119025_56.jpg,A,7,0.0,0.4,0.0,0.35,0.29,0.62,0.38,1.31,0.37,0.08,0.0,0.85,0.0,0.0,1.04,1.92,0.0,7.61,0.0330431802653041,5,3,5,6,5,4.8,0.9797958971132712
SpiderAM,spider_15_42041_151.jpg,A,6,0.37,1.42,0.54,1.0,0.0,0.0,0.31,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.74,0.34,3.11,7.890000000000001,0.0449315121642832,3,2,4,3,2,2.8,0.7483314773547882
SpiderAM,spider_3_41177_71.jpg,A,3,0.0,0.0,0.47,0.26,0.35,1.24,0.0,2.45,0.28,0.0,0.98,0.78,1.13,0.0,0.0,0.0,0.0,7.940000000000001,0.0282974594908517,4,3,7,4,4,4.4,1.3564659966250536
SpiderAM,spider_1_43569_171.jpg,A,9,0.0,1.11,0.01,1.47,0.0,0.0,0.73,0.14,0.34,0.06,0.33,0.0,0.18,0.0,0.63,0.16,2.84,7.999999999999999,0.0439702759323259,2,3,4,3,2,2.8,0.7483314773547882
SpiderAM,spider_41_100857_382.jpg,A,6,1.66,0.0,1.13,0.97,0.0,1.1,0.0,1.8,0.0,0.0,0.59,0.0,0.18,0.0,0.26,0.0,0.33,8.019999999999998,0.0327352742694756,2,3,5,2,5,3.4,1.3564659966250536
SpiderAM,spider_33_122396_42.jpg,A,5,1.54,0.0,1.25,1.78,0.0,0.0,0.84,0.9,0.0,0.18,0.59,0.2,0.0,0.0,0.2,0.85,0.0,8.33,0.0396327953235223,5,6,4,3,5,4.6,1.0198039027185568
SpiderAM,spider_37_44667_12.jpg,A,8,1.38,0.0,1.19,0.0,0.65,1.32,0.0,0.78,0.0,0.06,1.14,0.6,1.01,0.29,0.0,0.06,0.0,8.479999999999999,0.0404495621737626,3,5,2,3,4,3.4,1.019803902718557
SpiderAM,spider_28_54711_21.jpg,A,5,1.19,0.0,0.0,0.67,0.38,0.81,0.1,1.19,0.0,0.43,0.66,1.35,1.57,0.0,0.0,0.16,0.0,8.51,0.0383458764070929,4,2,4,3,3,3.2,0.7483314773547882
SpiderAM,spider_23_118921_13.jpg,A,10,0.0,0.0,0.0,2.3,0.0,0.37,0.0,1.23,0.0,1.99,0.54,0.72,0.0,0.0,0.0,1.4,0.0,8.549999999999999,0.040990436130286,5,5,5,4,5,4.8,0.3999999999999999
SpiderAM,spider_39_120761_81.jpg,A,10,0.0,0.0,1.05,0.07,1.09,0.65,1.02,2.36,0.93,1.21,0.0,0.23,0.0,0.15,0.0,0.0,0.0,8.76,0.0332349288415293,4,4,3,5,5,4.2,0.7483314773547882
SpiderAM,spider_49_25572_30.jpg,A,2,0.88,0.32,1.76,0.99,0.08,0.0,0.0,0.94,0.0,1.68,0.36,1.52,0.23,0.18,0.0,0.0,0.0,8.940000000000001,0.043031672518628,1,2,6,2,4,3.0,1.7888543819998317
SpiderAM,spider_32_86305_55.jpg,A,9,2.55,0.03,1.28,0.89,0.36,0.0,0.0,0.0,0.0,0.0,0.42,0.47,0.78,0.24,0.0,1.01,1.0,9.03,0.0489963743053904,2,4,4,2,2,2.8,0.9797958971132712
SpiderAM,spider_30_101694_133.jpg,A,4,1.52,0.0,0.16,1.42,0.0,0.98,0.0,1.33,0.05,0.0,1.42,0.0,1.66,0.0,0.0,0.0,0.7,9.239999999999998,0.042719438661069,1,2,4,5,3,3.0,1.4142135623730951
SpiderAM,spider_10_101694_63.jpg,A,7,0.79,0.0,0.0,0.0,0.62,1.42,0.0,1.96,0.0,0.0,1.28,0.0,2.31,0.0,0.0,0.0,0.89,9.27,0.0401350350625676,2,5,4,3,1,3.0,1.4142135623730951
SpiderAM,spider_31_24985_130.jpg,A,4,0.56,0.58,2.27,0.09,0.33,0.0,0.38,0.86,0.0,2.14,0.25,0.9,0.75,0.0,0.06,0.0,0.16,9.330000000000002,0.0463742341853682,2,4,2,4,4,3.2,0.9797958971132712
SpiderAM,spider_29_100436_199.jpg,A,2,2.16,0.0,0.0,1.94,0.0,1.02,0.0,1.55,0.0,0.48,1.36,0.0,0.09,0.0,0.35,0.0,0.44,9.389999999999995,0.0432233452452977,1,2,1,1,1,1.2,0.4000000000000001
SpiderAM,spider_22_41177_82.jpg,A,1,0.0,0.0,0.0,0.0,0.15,1.63,0.17,2.34,0.4,0.0,1.14,0.16,1.54,0.0,0.09,0.38,1.6,9.6,0.039002138043391,4,2,2,1,5,2.8,1.469693845669907
SpiderAM,spider_38_88553_62.jpg,A,8,0.7,0.0,2.69,1.62,0.16,0.03,0.0,1.82,0.0,0.55,0.08,0.67,0.0,0.0,0.32,0.99,0.0,9.63,0.0434168121851723,3,3,4,4,5,3.8,0.7483314773547882
SpiderAM,spider_36_72546_85.jpg,A,6,1.66,0.0,0.06,0.0,1.33,1.41,0.02,0.18,0.91,1.16,0.52,1.44,0.0,0.0,0.06,0.0,0.91,9.66,0.0507412983842927,3,3,4,2,3,3.0,0.6324555320336759
SpiderAM,spider_40_45057_52.jpg,A,6,1.6,0.0,0.94,2.41,0.0,0.0,0.0,1.63,0.26,0.2,1.08,1.35,0.46,0.0,0.0,0.0,0.0,9.93,0.0457701667327012,2,2,3,2,3,2.4,0.4898979485566356
SpiderAM,spider_42_134409_12.jpg,A,8,0.7,0.0,3.19,0.0,0.89,0.35,0.23,1.0,0.0,0.93,1.16,0.28,1.11,0.15,0.0,0.0,0.0,9.989999999999998,0.0508216399287516,3,4,4,3,5,3.8,0.7483314773547882
SpiderAM,spider_53_42873_25.jpg,A,8,1.07,0.0,0.42,0.52,0.0,0.76,0.0,1.11,0.0,0.21,1.12,1.21,1.72,0.68,0.42,0.88,0.0,10.12,0.0471635930103434,2,5,4,3,3,3.4,1.019803902718557
SpiderAM,spider_34_79617_98.jpg,A,3,0.0,0.0,0.73,0.86,0.49,0.0,1.4,0.0,0.0,0.0,2.24,2.91,0.0,1.67,0.0,0.0,0.0,10.3,0.0593587572071288,2,1,4,4,7,3.6,2.0591260281974
SpiderAM,spider_49_122396_76.jpg,A,10,2.47,0.0,1.68,2.69,0.0,0.0,1.0,0.98,0.12,0.58,0.59,0.18,0.0,0.0,0.08,0.13,0.0,10.5,0.0546880954887735,5,4,3,5,2,3.8,1.16619037896906
SpiderAM,spider_48_78243_67.jpg,A,9,2.74,0.0,1.27,1.25,0.0,0.0,0.0,1.19,0.0,0.85,1.56,0.51,0.81,0.03,0.35,0.0,0.0,10.56,0.0521554671759398,2,5,4,2,2,3.0,1.2649110640673518
SpiderAM,spider_56_130089_140.jpg,A,5,2.7,2.09,1.06,0.0,0.0,0.0,0.0,0.0,0.28,0.63,0.0,0.12,1.05,0.0,0.0,0.0,2.63,10.56,0.0614949281664894,1,3,3,5,1,2.6,1.4966629547095769
SpiderAM,spider_57_103609_28.jpg,A,7,1.41,0.0,0.04,0.0,1.42,1.74,0.21,1.34,1.25,0.41,0.52,1.01,0.68,0.0,0.21,0.12,0.26,10.62,0.0491979086117523,2,6,5,5,3,4.2,1.469693845669907
SpiderAM,spider_62_34043_66.jpg,A,10,1.37,0.0,1.8,0.06,0.28,0.0,1.46,1.51,0.0,1.77,0.45,0.38,0.0,0.0,0.0,1.48,0.25,10.81,0.0506195219412927,2,4,3,5,2,3.2,1.16619037896906
SpiderAM,spider_58_24445_0.jpg,A,1,2.79,2.37,0.44,0.93,0.0,0.0,0.0,0.33,0.2,1.33,0.0,0.43,0.97,0.0,0.62,0.51,0.6,11.52,0.062748392808846,6,4,3,1,3,3.4,1.624807680927192
SpiderAM,spider_46_53625_2.jpg,A,8,1.93,1.9,0.45,2.83,0.46,0.0,0.14,0.64,0.25,0.49,0.44,0.7,0.0,0.0,1.49,0.0,0.0,11.72,0.0625326627632246,4,5,7,6,5,5.4,1.0198039027185568
SpiderAM,spider_51_85585_60.jpg,A,10,0.81,0.12,1.24,1.08,0.0,0.0,0.0,0.86,0.0,0.66,1.23,1.4,1.44,0.0,1.38,1.56,0.0,11.78,0.0584481942878085,4,3,3,5,5,4.0,0.8944271909999159
SpiderAM,spider_47_100857_232.jpg,A,2,1.41,0.0,1.16,2.31,0.0,1.68,0.0,1.78,0.0,0.0,1.89,0.26,1.09,0.0,0.1,0.22,0.03,11.93,0.0565043181234851,2,2,1,1,1,1.4,0.4898979485566356
SpiderAM,spider_76_85585_50.jpg,A,6,1.25,0.14,1.24,0.79,0.0,0.0,0.13,0.53,0.0,1.28,1.37,1.5,0.83,0.0,0.88,2.01,0.0,11.95,0.0615646628813682,2,4,4,3,3,3.2,0.7483314773547882
SpiderAM,spider_77_55585_7.jpg,A,2,3.49,0.84,0.55,0.0,0.35,2.38,0.5,1.05,0.0,0.0,0.24,0.0,1.76,0.0,0.73,0.13,0.03,12.05,0.0648792086700989,1,2,3,1,3,2.0,0.8944271909999159
SpiderAM,spider_44_11059_91.jpg,A,10,2.62,0.47,2.52,0.16,0.14,0.22,0.0,1.57,0.0,0.6,0.72,1.72,0.15,0.03,0.2,1.02,0.0,12.14,0.0598951444863356,5,5,2,4,4,4.0,1.095445115010332
SpiderAM,spider_60_12721_56.jpg,A,3,0.61,0.0,1.85,1.06,0.66,1.63,0.7,0.79,0.0,1.49,0.73,0.5,1.19,0.04,0.28,0.8,0.0,12.329999999999998,0.0613711183755284,4,2,7,3,2,3.6,1.8547236990991407
SpiderAM,spider_65_11059_111.jpg,A,4,2.12,0.12,2.92,0.19,0.29,0.0,0.0,1.53,0.0,0.6,0.94,2.54,0.0,0.0,0.07,1.2,0.0,12.52,0.0641439396492989,1,4,4,6,3,3.6,1.624807680927192
SpiderAM,spider_79_78243_126.jpg,A,2,3.04,0.0,1.17,1.58,0.0,0.0,0.0,1.06,0.0,1.36,1.5,0.71,1.22,0.08,0.81,0.0,0.0,12.53,0.0648440095714541,2,3,5,2,3,3.0,1.095445115010332
SpiderAM,spider_59_77794_74.jpg,A,3,0.9,1.26,0.38,0.0,0.51,0.12,0.28,1.65,0.75,0.19,0.0,0.0,0.68,0.0,2.62,1.19,2.13,12.66,0.0608788246420628,3,3,7,3,5,4.2,1.6
SpiderAM,spider_35_18369_32.jpg,A,3,2.1,0.56,1.15,1.29,0.67,0.45,0.81,2.57,0.81,0.01,0.39,0.53,0.24,0.0,0.27,1.14,0.0,12.99,0.0550305922434467,3,2,4,5,6,4.0,1.4142135623730951
SpiderAM,spider_61_18353_58.jpg,A,4,2.15,0.6,0.78,1.03,0.8,1.17,0.89,2.53,0.82,0.12,0.5,0.32,0.25,0.0,0.12,0.97,0.0,13.05,0.0554860175359977,1,3,5,5,3,3.4,1.4966629547095769
SpiderAM,spider_72_77633_47.jpg,A,9,1.83,1.63,0.03,0.5,0.5,1.35,0.19,0.47,0.45,0.0,0.0,0.0,0.47,0.0,1.95,2.6,1.11,13.079999999999998,0.0704298256530043,1,3,4,2,2,2.4,1.019803902718557
SpiderAM,spider_84_54711_0.jpg,A,4,1.45,0.32,1.07,0.71,0.64,0.87,0.16,1.23,0.19,0.96,1.05,2.06,1.58,0.16,0.0,1.21,0.0,13.66,0.0664752803098095,1,5,6,3,5,4.0,1.7888543819998317
SpiderAM,spider_43_94097_58.jpg,A,4,0.83,2.14,1.06,0.22,0.24,0.41,0.33,1.37,0.51,0.02,0.14,1.44,0.0,0.0,1.42,1.79,1.75,13.669999999999998,0.0670766030461085,4,5,3,4,3,3.8,0.7483314773547882
SpiderAM,spider_50_12969_63.jpg,A,5,0.71,0.02,1.46,0.03,0.97,1.56,0.28,1.69,0.0,1.71,0.71,0.88,1.57,0.13,0.6,0.92,0.74,13.980000000000002,0.0653429435457976,5,5,4,4,4,4.4,0.4898979485566356
SpiderAM,spider_80_12969_65.jpg,A,3,0.47,0.0,1.77,0.0,0.97,0.55,0.7,1.36,0.0,2.52,0.86,0.55,1.88,0.4,0.39,1.27,0.44,14.13,0.0697832439146526,2,1,7,4,4,3.6,2.0591260281974
SpiderAM,spider_64_48513_76.jpg,A,3,1.51,0.04,2.27,0.0,0.75,0.96,0.31,1.64,0.66,1.58,0.72,1.76,0.37,0.36,0.0,1.23,0.0,14.159999999999998,0.068072029518584,3,1,4,2,4,2.8,1.16619037896906
SpiderAM,spider_70_103609_54.jpg,A,5,1.27,0.0,0.0,0.14,2.23,1.18,0.0,1.83,2.41,2.15,0.21,0.69,0.96,0.65,0.0,0.5,0.0,14.22,0.0693981238883712,5,7,4,4,7,5.4,1.3564659966250536
SpiderAM,spider_78_34043_5.jpg,A,1,0.48,0.0,1.36,0.0,1.5,1.12,1.59,1.76,0.86,2.33,0.0,0.0,0.37,0.0,0.44,1.59,0.83,14.23,0.0680986208459951,4,2,5,2,5,3.6,1.3564659966250538
SpiderAM,spider_67_45057_35.jpg,A,1,1.61,0.0,1.93,2.22,0.0,0.0,0.0,1.68,0.0,0.0,2.23,2.34,1.54,0.0,0.0,0.0,0.71,14.260000000000002,0.0725310529573209,2,1,2,2,4,2.2,0.9797958971132712
SpiderAM,spider_81_27573_0.jpg,A,7,0.55,0.0,0.86,2.49,0.13,0.03,0.22,1.6,0.0,2.36,1.85,0.09,0.0,0.47,0.0,3.99,0.0,14.64,0.080378246467323,4,4,5,2,3,3.6,1.019803902718557
SpiderAM,spider_54_41177_8.jpg,A,9,1.57,0.01,0.49,0.59,0.49,1.16,0.0,2.64,0.78,0.0,1.13,1.29,3.04,0.0,0.0,0.0,1.51,14.7,0.0675233665102781,2,4,4,1,3,2.8,1.16619037896906
SpiderAM,spider_68_53625_20.jpg,A,10,2.68,3.12,0.93,2.99,0.52,0.0,0.16,0.84,0.7,0.0,0.08,0.31,0.0,0.72,1.93,0.24,0.0,15.22,0.0858047204681368,7,6,5,5,6,5.8,0.7483314773547882
SpiderAM,spider_63_62777_78.jpg,A,1,3.4,1.05,0.95,0.9,0.63,0.0,0.0,1.23,1.67,0.92,0.85,1.43,0.0,0.0,0.11,1.46,0.96,15.56,0.0808678652728694,5,3,4,2,4,3.6,1.019803902718557
SpiderAM,spider_83_54711_73.jpg,A,8,1.34,0.95,1.66,0.82,0.5,2.47,0.8,2.2,0.0,0.39,1.51,2.15,0.0,0.06,0.44,0.0,0.42,15.710000000000004,0.0745716132160641,2,5,3,3,5,3.6,1.2000000000000002
SpiderAM,spider_73_72546_52.jpg,A,2,0.59,0.17,0.08,0.0,0.65,0.66,0.4,2.02,0.6,1.25,0.97,0.43,2.85,0.0,1.77,1.56,1.81,15.81,0.0764836434269063,3,1,2,1,2,1.8,0.7483314773547883
SpiderAM,spider_75_94097_31.jpg,A,4,1.04,1.63,1.19,0.84,0.67,0.0,0.0,1.91,0.93,2.1,0.0,2.04,0.0,1.7,0.84,0.04,2.18,17.11,0.0843509428598787,3,5,7,6,4,5.0,1.4142135623730951
SpiderAM,spider_66_36801_24.jpg,A,2,2.14,0.95,1.59,0.99,0.37,0.0,0.61,2.91,0.77,4.85,1.9,1.69,0.05,0.7,0.75,0.0,0.0,20.27,0.1067094875792032,3,3,2,2,4,2.8,0.7483314773547882
SynecdocheAM,newyork_12_36100_90.jpg,A,5,0.0,0.17,1.09,0.13,0.0,0.0,0.49,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.6,0.0131056878552463,3,4,3,3,2,3.0,0.6324555320336759
SynecdocheAM,newyork_41_34874_25.jpg,A,4,0.47,0.0,1.32,1.77,0.0,0.0,0.0,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0211825210733714,4,4,3,5,2,3.6,1.019803902718557
